timestamp,aqi_Anand_vihar,aqi_Dilshad_garden,aqi_Mandir_marg,aqi_Nsit_dwarka,aqi_Rk_puram,aqi_Shadipur
03-01-2018 09:00,381.0,304.9230769,371.7692308,333.9230769,361.7692308,328.53846150000004
03-01-2018 10:00,410.0,304.0,401.0,371.0769231,374.8461538,322.3076923
03-01-2018 11:00,397.0,319.6153846,424.7906977,412.89534879999997,417.88372089999996,330.0769231
03-01-2018 12:00,437.0,337.3076923,441.6744186000001,380.6153846,441.6744186000001,347.9230769
03-01-2018 13:00,447.0,197.775701877367,476.2093023,377.3076923,450.11627910000004,197.775701877367
03-01-2018 14:00,473.0,336.0,420.1860465,364.6153846,412.51162789999995,351.0769231
03-01-2018 15:00,482.0,197.775701877367,409.4418605,369.53846150000004,421.7209302,360.0769231
03-01-2018 16:00,418.0,324.7692308,392.53846150000004,375.9230769,405.60465120000003,372.0769231
03-01-2018 17:00,420.0,323.1538462,377.1538462,394.1538462,409.4418605,350.7692308
03-01-2018 18:00,453.0,334.6153846,390.2307692,389.7692308,423.255814,358.46153849999996
